text,rating,dormitory_id,user_id,,,,,,,,,,,,,,,,,,,,,,
อยู่หอพักนี้ได้สักพักแล้วค่ะ ระบบรักษาความปลอดภัยดี มีการเข้าออกด้วยคีย์การ์ดที่ปลอดภัย แต่มีปัญหานิดหน่อยเรื่อง Wi-Fi บางครั้งก็ช้าไปหน่อย,3,USER170,DORM499,,,,,,,,,,,,,,,,,,,,,,
หอพักนี้เงียบสงบมากค่ะ เหมาะสำหรับคนที่ต้องการความเป็นส่วนตัว ห้องสะอาด แม่บ้านมาทำความสะอาดทุกวัน แต่มีข้อเสียคือห้องน้ำที่ใช้งานบ่อยๆ มักจะมีกลิ่นอับ,3,USER207,DORM248,,,,,,,,,,,,,,,,,,,,,,
หอพักสะอาดและปลอดภัยมากค่ะ แต่น้ำร้อนบางครั้งก็ไม่ค่อยไหล ส่วนใหญ่ใช้ได้ดี แต่พอเกิดปัญหาก็ต้องรอให้ช่างมาซ่อม,3,USER90,DORM348,,,,,,,,,,,,,,,,,,,,,,
ไม่ประทับใจค่ะ ห้องน้ำไม่ได้สะอาดมาก และที่สำคัญคือระบบ Wi-Fi ช้ามากค่ะ ทำให้ไม่สะดวกในการทำงาน ส่วนเรื่องความปลอดภัยก็ไม่มีปัญหาครับ,2,USER272,DORM212,,,,,,,,,,,,,,,,,,,,,,
หอพักนี้ดีค่ะ เงียบสงบและสะอาด มีแม่บ้านมาทำความสะอาดทุกวัน แต่น้ำอุ่นบางครั้งก็ไม่ค่อยอุ่นเท่าไหร่ค่ะ คงต้องปรับปรุงจุดนี้หน่อย,4,USER271,DORM408,,,,,,,,,,,,,,,,,,,,,,
ห้องพักโอเค แต่น้ำร้อนใช้งานไม่ได้บ่อยมาก ต้องรอให้ช่างมาซ่อมหลายครั้ง แล้วบางครั้งก็ต้องแจ้งหลายครั้งกว่าจะได้,2,USER255,DORM214,,,,,,,,,,,,,,,,,,,,,,
อยู่หอพักนี้ได้สักพักแล้วค่ะ พอใจในระดับหนึ่ง แต่ห้องน้ำมีปัญหาคือบางทีกลิ่นไม่ดีเท่าไหร่ ต้องขอให้แม่บ้านเข้ามาทำความสะอาดบ่อยๆ,3,USER310,DORM114,,,,,,,,,,,,,,,,,,,,,,
😤💔 ห้องเล็กมาก แถมแอร์เสียบ่อยจนต้องนอนร้อน ๆ ทุกคืน! ความปลอดภัยก็งั้น ๆ คีย์การ์ดเสียตลอด ต้องวิ่งไปหาคนดูแลตอนดึก ๆ ไม่ไหวแล้วจริง ๆ ค่ะ!,1,USER341,DORM245,,,,,,,,,,,,,,,,,,,,,,
ห้องน้ำสกปรกมาก กลิ่นเหม็นตลอดเวลา แถมไม่มีแม่บ้านมาทำความสะอาดเลยสักครั้งในรอบเดือน! Wi-Fi ก็ช้าจนแทบจะใช้ไม่ได้ ผิดหวังสุด ๆ 😡,1,USER186,DORM444,,,,,,,,,,,,,,,,,,,,,,
ที่นี่ทำเลดีมาก ใกล้ร้านสะดวกซื้อและห้าง แต่ห้องพักแคบไปหน่อย แถมผนังบาง ได้ยินเสียงข้างห้องชัดเจน Wi-Fi ก็ไม่ค่อยเสถียร ต้องปรับปรุงนะคะ,2,USER147,DORM152,,,,,,,,,,,,,,,,,,,,,,
😕 โดยรวมก็โอเคแหละ แต่ลิฟต์เสียบ่อยมาก เดินขึ้นบันไดจนเมื่อยเลย ความสะอาดก็กลาง ๆ ห้องน้ำมีคราบบ้าง อยากให้จัดการเรื่องนี้หน่อย,2,USER265,DORM76,,,,,,,,,,,,,,,,,,,,,,
หอพักนี้อยู่ใกล้มหาลัยมาก เดินไปเรียนแค่ 10 นาที สะดวกสุด ๆ แต่ Wi-Fi ช้ามากกก ทำงานส่งอาจารย์แทบไม่ทัน! ความปลอดภัยดีอยู่ ไม่มีปัญหาอะไร,3,USER293,DORM112,,,,,,,,,,,,,,,,,,,,,,
ห้องพักกว้างใช้ได้ สิ่งอำนวยความสะดวกครบครัน แต่ที่จอดรถน้อยไปหน่อย บางวันต้องวนหาที่จอดนานมาก โดยรวมก็ถือว่าดี อยู่ได้สบาย ๆ,3,USER438,DORM182,,,,,,,,,,,,,,,,,,,,,,
😊 หอพักนี้ดีมากเลยค่ะ ห้องสะอาด แอร์เย็นฉ่ำ พนักงานก็เป็นมิตร ช่วยเหลือดี แต่บางครั้งได้ยินเสียงรถจากถนนด้านนอกนิดหน่อย ถ้าปรับปรุงตรงนี้ได้จะ完美เลย!,4,USER96,DORM240,,,,,,,,,,,,,,,,,,,,,,
ทำเลดีสุด ๆ ใกล้ทั้ง BTS และร้านอาหารอร่อย ๆ ห้องพักก็สะอาด แถมมีฟิตเนสให้ใช้ฟรี! แต่อยากให้เพิ่มเครื่องซักผ้า เพราะคิวเต็มตลอดเลยค่ะ,4,USER374,DORM343,,,,,,,,,,,,,,,,,,,,,,
😍 ประทับใจมากกก! ห้องพักสวย สะอาดเอี่ยม มีสระว่ายน้ำและ rooftop วิวดีสุด ๆ พนักงานก็ดูแลดีมาก แนะนำเลยค่ะ คุ้มราคาจริง ๆ!,5,USER392,DORM307,,,,,,,,,,,,,,,,,,,,,,
หอพักนี้เหมือนอยู่ในฝันเลย! ทุกอย่างเป๊ะ ห้องกว้าง สะอาด แถมมีคาเฟ่ชิค ๆ อยู่ชั้นล่าง อยากให้ทุกคนมาลองอยู่ ดีจริง ๆ ค่ะ 💖,5,USER404,DORM81,,,,,,,,,,,,,,,,,,,,,,
ห้องมืดมาก สภาพเหมือนในหนังสยองขวัญ 🥲 แถมไฟในห้องน้ำกะพริบตลอด กลัวหลอดจะระเบิดใส่หน้า! อยากให้ปรับปรุงเรื่องแสงสว่างหน่อยค่ะ,1,USER479,DORM102,,,,,,,,,,,,,,,,,,,,,,
ไม่ประทับใจเลย Wi-Fi หลุดบ่อยมาก แถมประตูห้องล็อกยาก ต้องใช้แรงดึงสุดตัว 😣 ความสะอาดก็พอได้ แต่โดยรวมไม่คุ้มราคาค่ะ,2,USER31,DORM33,,,,,,,,,,,,,,,,,,,,,,
ห้องพักโอเค ราคาไม่แพงเกินไปสำหรับนักศึกษา แต่ห้องน้ำรวมไม่ค่อยสะอาดเท่าไหร่ อยากให้มีตารางทำความสะอาดชัดเจนกว่านี้หน่อย,3,USER190,DORM397,,,,,,,,,,,,,,,,,,,,,,
ที่นี่เงียบสงบดี เหมาะกับคนที่ชอบความเป็นส่วนตัว แต่อยากให้มีรปภ.เดินตรวจบ่อยกว่านี้ เพราะบางครั้งรู้สึกไม่ค่อยปลอดภัยตอนกลางคืน,4,USER60,DORM232,,,,,,,,,,,,,,,,,,,,,,
สุดยอดมาก! ห้องพักสะอาด มีเครื่องครัวให้ใช้ แถมเจ้าของหอพักใจดีสุด ๆ มาอยู่ที่นี่แล้วรู้สึกเหมือนอยู่บ้านเลยค่ะ 🏠💕,5,USER87,DORM58,,,,,,,,,,,,,,,,,,,,,,
